"Notes"	"State"	"StateCode"	"Year"	"YearCode"	"Age"	"AgeCode"	Births	FPop	Rate
	"Virginia"	"51"	"2012"	"2012"	"Under 15 years"	"15"	70	Not Available	Not Available
	"Virginia"	"51"	"2012"	"2012"	"15-19 years"	"15-19"	6076	265240	22.91
	"Virginia"	"51"	"2012"	"2012"	"20-24 years"	"20-24"	21821	287460	75.91
	"Virginia"	"51"	"2012"	"2012"	"25-29 years"	"25-29"	29001	286367	101.27
	"Virginia"	"51"	"2012"	"2012"	"30-34 years"	"30-34"	28766	280865	102.42
	"Virginia"	"51"	"2012"	"2012"	"35-39 years"	"35-39"	13820	262174	52.71
	"Virginia"	"51"	"2012"	"2012"	"40-44 years"	"40-44"	3236	288667	11.21
	"Virginia"	"51"	"2012"	"2012"	"45-49 years"	"45-49"	212	Not Available	Not Available
	"Virginia"	"51"	"2012"	"2012"	"50 years and over"	"50+"	11	Not Available	Not Available
	"Virginia"	"51"	"2013"	"2013"	"Under 15 years"	"15"	35	Not Available	Not Available
	"Virginia"	"51"	"2013"	"2013"	"15-19 years"	"15-19"	5300	263763	20.09
	"Virginia"	"51"	"2013"	"2013"	"20-24 years"	"20-24"	20998	290690	72.24
	"Virginia"	"51"	"2013"	"2013"	"25-29 years"	"25-29"	28936	286838	100.88
	"Virginia"	"51"	"2013"	"2013"	"30-34 years"	"30-34"	29369	286877	102.37
	"Virginia"	"51"	"2013"	"2013"	"35-39 years"	"35-39"	14013	263154	53.25
	"Virginia"	"51"	"2013"	"2013"	"40-44 years"	"40-44"	3247	285195	11.39
	"Virginia"	"51"	"2013"	"2013"	"45-49 years"	"45-49"	229	Not Available	Not Available
	"Virginia"	"51"	"2013"	"2013"	"50 years and over"	"50+"	20	Not Available	Not Available
	"Virginia"	"51"	"2014"	"2014"	"Under 15 years"	"15"	61	Not Available	Not Available
	"Virginia"	"51"	"2014"	"2014"	"15-19 years"	"15-19"	4859	263695	18.43
	"Virginia"	"51"	"2014"	"2014"	"20-24 years"	"20-24"	20191	292324	69.07
	"Virginia"	"51"	"2014"	"2014"	"25-29 years"	"25-29"	29241	290002	100.83
	"Virginia"	"51"	"2014"	"2014"	"30-34 years"	"30-34"	30465	289555	105.21
	"Virginia"	"51"	"2014"	"2014"	"35-39 years"	"35-39"	15017	268103	56.01
	"Virginia"	"51"	"2014"	"2014"	"40-44 years"	"40-44"	3218	280424	11.48
	"Virginia"	"51"	"2014"	"2014"	"45-49 years"	"45-49"	227	Not Available	Not Available
	"Virginia"	"51"	"2014"	"2014"	"50 years and over"	"50+"	21	Not Available	Not Available
	"Virginia"	"51"	"2015"	"2015"	"Under 15 years"	"15"	45	Not Available	Not Available
	"Virginia"	"51"	"2015"	"2015"	"15-19 years"	"15-19"	4508	264140	17.07
	"Virginia"	"51"	"2015"	"2015"	"20-24 years"	"20-24"	19796	289702	68.33
	"Virginia"	"51"	"2015"	"2015"	"25-29 years"	"25-29"	29284	292600	100.08
	"Virginia"	"51"	"2015"	"2015"	"30-34 years"	"30-34"	30749	290040	106.02
	"Virginia"	"51"	"2015"	"2015"	"35-39 years"	"35-39"	15397	274347	56.12
	"Virginia"	"51"	"2015"	"2015"	"40-44 years"	"40-44"	3264	274054	11.91
	"Virginia"	"51"	"2015"	"2015"	"45-49 years"	"45-49"	236	Not Available	Not Available
	"Virginia"	"51"	"2015"	"2015"	"50 years and over"	"50+"	24	Not Available	Not Available
	"Washington"	"53"	"2007"	"2007"	"Under 15 years"	"15"	89	Not Available	Not Available
	"Washington"	"53"	"2007"	"2007"	"15-19 years"	"15-19"	7430	223307	33.27
	"Washington"	"53"	"2007"	"2007"	"20-24 years"	"20-24"	21064	216679	97.21
	"Washington"	"53"	"2007"	"2007"	"25-29 years"	"25-29"	25557	227415	112.38
	"Washington"	"53"	"2007"	"2007"	"30-34 years"	"30-34"	20925	205402	101.87
	"Washington"	"53"	"2007"	"2007"	"35-39 years"	"35-39"	11363	228546	49.72
	"Washington"	"53"	"2007"	"2007"	"40-44 years"	"40-44"	2367	232742	10.17
	"Washington"	"53"	"2007"	"2007"	"45-49 years"	"45-49"	164	Not Available	Not Available
	"Washington"	"53"	"2007"	"2007"	"50 years and over"	"50+"	19	Not Available	Not Available
	"Washington"	"53"	"2008"	"2008"	"Under 15 years"	"15"	82	Not Available	Not Available
	"Washington"	"53"	"2008"	"2008"	"15-19 years"	"15-19"	7386	225345	32.78
	"Washington"	"53"	"2008"	"2008"	"20-24 years"	"20-24"	21306	219516	97.06
	"Washington"	"53"	"2008"	"2008"	"25-29 years"	"25-29"	26345	232390	113.37
	"Washington"	"53"	"2008"	"2008"	"30-34 years"	"30-34"	21451	210488	101.91
	"Washington"	"53"	"2008"	"2008"	"35-39 years"	"35-39"	11078	227483	48.70
	"Washington"	"53"	"2008"	"2008"	"40-44 years"	"40-44"	2480	227666	10.89
	"Washington"	"53"	"2008"	"2008"	"45-49 years"	"45-49"	182	Not Available	Not Available
	"Washington"	"53"	"2008"	"2008"	"50 years and over"	"50+"	11	Not Available	Not Available
	"Washington"	"53"	"2009"	"2009"	"Under 15 years"	"15"	57	Not Available	Not Available
	"Washington"	"53"	"2009"	"2009"	"15-19 years"	"15-19"	6866	225775	30.41
	"Washington"	"53"	"2009"	"2009"	"20-24 years"	"20-24"	20528	222680	92.19
	"Washington"	"53"	"2009"	"2009"	"25-29 years"	"25-29"	26197	235295	111.34
	"Washington"	"53"	"2009"	"2009"	"30-34 years"	"30-34"	21957	217649	100.88
	"Washington"	"53"	"2009"	"2009"	"35-39 years"	"35-39"	10944	225296	48.58
	"Washington"	"53"	"2009"	"2009"	"40-44 years"	"40-44"	2564	225607	11.36
	"Washington"	"53"	"2009"	"2009"	"45-49 years"	"45-49"	185	Not Available	Not Available
	"Washington"	"53"	"2009"	"2009"	"50 years and over"	"50+"	15	Not Available	Not Available
	"Washington"	"53"	"2010"	"2010"	"Under 15 years"	"15"	54	Not Available	Not Available
	"Washington"	"53"	"2010"	"2010"	"15-19 years"	"15-19"	6002	224551	26.73
	"Washington"	"53"	"2010"	"2010"	"20-24 years"	"20-24"	18641	223381	83.45
	"Washington"	"53"	"2010"	"2010"	"25-29 years"	"25-29"	25592	235384	108.72
	"Washington"	"53"	"2010"	"2010"	"30-34 years"	"30-34"	22491	223520	100.62
	"Washington"	"53"	"2010"	"2010"	"35-39 years"	"35-39"	11066	221757	49.90
	"Washington"	"53"	"2010"	"2010"	"40-44 years"	"40-44"	2505	227111	11.03
	"Washington"	"53"	"2010"	"2010"	"45-49 years"	"45-49"	178	Not Available	Not Available
	"Washington"	"53"	"2010"	"2010"	"50 years and over"	"50+"	10	Not Available	Not Available
	"Washington"	"53"	"2011"	"2011"	"Under 15 years"	"15"	49	Not Available	Not Available
	"Washington"	"53"	"2011"	"2011"	"15-19 years"	"15-19"	5530	217556	25.42
	"Washington"	"53"	"2011"	"2011"	"20-24 years"	"20-24"	18525	232115	79.81
	"Washington"	"53"	"2011"	"2011"	"25-29 years"	"25-29"	25865	238093	108.63
	"Washington"	"53"	"2011"	"2011"	"30-34 years"	"30-34"	23162	231520	100.04
	"Washington"	"53"	"2011"	"2011"	"35-39 years"	"35-39"	11042	216088	51.10
	"Washington"	"53"	"2011"	"2011"	"40-44 years"	"40-44"	2611	231078	11.30
	"Washington"	"53"	"2011"	"2011"	"45-49 years"	"45-49"	174	Not Available	Not Available
	"Washington"	"53"	"2011"	"2011"	"50 years and over"	"50+"	18	Not Available	Not Available
	"Washington"	"53"	"2012"	"2012"	"Under 15 years"	"15"	46	Not Available	Not Available
	"Washington"	"53"	"2012"	"2012"	"15-19 years"	"15-19"	5017	214478	23.39
	"Washington"	"53"	"2012"	"2012"	"20-24 years"	"20-24"	18035	236674	76.20
	"Washington"	"53"	"2012"	"2012"	"25-29 years"	"25-29"	25878	238802	108.37
	"Washington"	"53"	"2012"	"2012"	"30-34 years"	"30-34"	24352	237696	102.45
	"Washington"	"53"	"2012"	"2012"	"35-39 years"	"35-39"	11384	217116	52.43
	"Washington"	"53"	"2012"	"2012"	"40-44 years"	"40-44"	2543	232069	10.96
	"Washington"	"53"	"2012"	"2012"	"45-49 years"	"45-49"	193	Not Available	Not Available
	"Washington"	"53"	"2012"	"2012"	"50 years and over"	"50+"	15	Not Available	Not Available
	"Washington"	"53"	"2013"	"2013"	"Under 15 years"	"15"	35	Not Available	Not Available
	"Washington"	"53"	"2013"	"2013"	"15-19 years"	"15-19"	4386	213899	20.51
	"Washington"	"53"	"2013"	"2013"	"20-24 years"	"20-24"	17408	236018	73.76
	"Washington"	"53"	"2013"	"2013"	"25-29 years"	"25-29"	25383	240810	105.41
	"Washington"	"53"	"2013"	"2013"	"30-34 years"	"30-34"	24857	243085	102.26
	"Washington"	"53"	"2013"	"2013"	"35-39 years"	"35-39"	11673	220372	52.97
	"Washington"	"53"	"2013"	"2013"	"40-44 years"	"40-44"	2648	229597	11.53
	"Washington"	"53"	"2013"	"2013"	"45-49 years"	"45-49"	172	Not Available	Not Available
	"Washington"	"53"	"2013"	"2013"	"50 years and over"	"50+"	15	Not Available	Not Available
	"Washington"	"53"	"2014"	"2014"	"Under 15 years"	"15"	35	Not Available	Not Available
	"Washington"	"53"	"2014"	"2014"	"15-19 years"	"15-19"	4092	213843	19.14
	"Washington"	"53"	"2014"	"2014"	"20-24 years"	"20-24"	17165	236411	72.61
	"Washington"	"53"	"2014"	"2014"	"25-29 years"	"25-29"	26129	247550	105.55
	"Washington"	"53"	"2014"	"2014"	"30-34 years"	"30-34"	25945	247847	104.68
	"Washington"	"53"	"2014"	"2014"	"35-39 years"	"35-39"	12437	225802	55.08
	"Washington"	"53"	"2014"	"2014"	"40-44 years"	"40-44"	2591	227011	11.41
	"Washington"	"53"	"2014"	"2014"	"45-49 years"	"45-49"	174	Not Available	Not Available
	"Washington"	"53"	"2014"	"2014"	"50 years and over"	"50+"	17	Not Available	Not Available
	"Washington"	"53"	"2015"	"2015"	"Under 15 years"	"15"	31	Not Available	Not Available
	"Washington"	"53"	"2015"	"2015"	"15-19 years"	"15-19"	3773	213972	17.63
	"Washington"	"53"	"2015"	"2015"	"20-24 years"	"20-24"	16273	235899	68.98
	"Washington"	"53"	"2015"	"2015"	"25-29 years"	"25-29"	26042	256321	101.60
	"Washington"	"53"	"2015"	"2015"	"30-34 years"	"30-34"	26809	253822	105.62
	"Washington"	"53"	"2015"	"2015"	"35-39 years"	"35-39"	13129	233558	56.21
	"Washington"	"53"	"2015"	"2015"	"40-44 years"	"40-44"	2723	223637	12.18
	"Washington"	"53"	"2015"	"2015"	"45-49 years"	"45-49"	196	Not Available	Not Available
	"Washington"	"53"	"2015"	"2015"	"50 years and over"	"50+"	14	Not Available	Not Available
	"West Virginia"	"54"	"2007"	"2007"	"Under 15 years"	"15"	31	Not Available	Not Available
	"West Virginia"	"54"	"2007"	"2007"	"15-19 years"	"15-19"	2714	59212	45.84
	"West Virginia"	"54"	"2007"	"2007"	"20-24 years"	"20-24"	6746	57110	118.12
	"West Virginia"	"54"	"2007"	"2007"	"25-29 years"	"25-29"	6533	55638	117.42
	"West Virginia"	"54"	"2007"	"2007"	"30-34 years"	"30-34"	3987	53907	73.96
	"West Virginia"	"54"	"2007"	"2007"	"35-39 years"	"35-39"	1609	59204	27.18
	"West Virginia"	"54"	"2007"	"2007"	"40-44 years"	"40-44"	361	62783	5.75
	"West Virginia"	"54"	"2007"	"2007"	"45-49 years"	"45-49"	13	Not Available	Not Available
	"West Virginia"	"54"	"2008"	"2008"	"Under 15 years"	"15"	26	Not Available	Not Available
	"West Virginia"	"54"	"2008"	"2008"	"15-19 years"	"15-19"	2772	59154	46.86
	"West Virginia"	"54"	"2008"	"2008"	"20-24 years"	"20-24"	6589	56228	117.18
	"West Virginia"	"54"	"2008"	"2008"	"25-29 years"	"25-29"	6371	55391	115.02
	"West Virginia"	"54"	"2008"	"2008"	"30-34 years"	"30-34"	3807	53828	70.73
	"West Virginia"	"54"	"2008"	"2008"	"35-39 years"	"35-39"	1601	59436	26.94
	"West Virginia"	"54"	"2008"	"2008"	"40-44 years"	"40-44"	319	61210	5.21
	"West Virginia"	"54"	"2008"	"2008"	"45-49 years"	"45-49"	16	Not Available	Not Available
	"West Virginia"	"54"	"2009"	"2009"	"Under 15 years"	"15"	22	Not Available	Not Available
	"West Virginia"	"54"	"2009"	"2009"	"15-19 years"	"15-19"	2845	58992	48.23
	"West Virginia"	"54"	"2009"	"2009"	"20-24 years"	"20-24"	6600	56722	116.36
	"West Virginia"	"54"	"2009"	"2009"	"25-29 years"	"25-29"	6092	54605	111.56
	"West Virginia"	"54"	"2009"	"2009"	"30-34 years"	"30-34"	3861	54550	70.78
	"West Virginia"	"54"	"2009"	"2009"	"35-39 years"	"35-39"	1546	58465	26.44
	"West Virginia"	"54"	"2009"	"2009"	"40-44 years"	"40-44"	275	60137	4.57
	"West Virginia"	"54"	"2009"	"2009"	"45-49 years"	"45-49"	27	Not Available	Not Available
	"West Virginia"	"54"	"2010"	"2010"	"Under 15 years"	"15"	21	Not Available	Not Available
	"West Virginia"	"54"	"2010"	"2010"	"15-19 years"	"15-19"	2608	58233	44.79
	"West Virginia"	"54"	"2010"	"2010"	"20-24 years"	"20-24"	6305	57279	110.08
	"West Virginia"	"54"	"2010"	"2010"	"25-29 years"	"25-29"	5826	53371	109.16
	"West Virginia"	"54"	"2010"	"2010"	"30-34 years"	"30-34"	3828	55433	69.06
	"West Virginia"	"54"	"2010"	"2010"	"35-39 years"	"35-39"	1514	58024	26.09
	"West Virginia"	"54"	"2010"	"2010"	"40-44 years"	"40-44"	336	59641	5.63
	"West Virginia"	"54"	"2010"	"2010"	"45-49 years"	"45-49"	32	Not Available	Not Available
	"West Virginia"	"54"	"2011"	"2011"	"Under 15 years"	"15"	28	Not Available	Not Available
	"West Virginia"	"54"	"2011"	"2011"	"15-19 years"	"15-19"	2461	56565	43.51
	"West Virginia"	"54"	"2011"	"2011"	"20-24 years"	"20-24"	6398	59758	107.07
	"West Virginia"	"54"	"2011"	"2011"	"25-29 years"	"25-29"	6002	52536	114.25
	"West Virginia"	"54"	"2011"	"2011"	"30-34 years"	"30-34"	4024	56460	71.27
	"West Virginia"	"54"	"2011"	"2011"	"35-39 years"	"35-39"	1465	55994	26.16
	"West Virginia"	"54"	"2011"	"2011"	"40-44 years"	"40-44"	316	59932	5.27
	"West Virginia"	"54"	"2011"	"2011"	"45-49 years"	"45-49"	21	Not Available	Not Available
	"West Virginia"	"54"	"2012"	"2012"	"Under 15 years"	"15"	25	Not Available	Not Available
	"West Virginia"	"54"	"2012"	"2012"	"15-19 years"	"15-19"	2407	54571	44.11
	"West Virginia"	"54"	"2012"	"2012"	"20-24 years"	"20-24"	6374	61298	103.98
	"West Virginia"	"54"	"2012"	"2012"	"25-29 years"	"25-29"	6029	52209	115.48
	"West Virginia"	"54"	"2012"	"2012"	"30-34 years"	"30-34"	4150	56278	73.74
	"West Virginia"	"54"	"2012"	"2012"	"35-39 years"	"35-39"	1532	55251	27.73
	"West Virginia"	"54"	"2012"	"2012"	"40-44 years"	"40-44"	292	60003	4.87
	"West Virginia"	"54"	"2012"	"2012"	"45-49 years"	"45-49"	17	Not Available	Not Available
	"West Virginia"	"54"	"2013"	"2013"	"Under 15 years"	"15"	21	Not Available	Not Available
	"West Virginia"	"54"	"2013"	"2013"	"15-19 years"	"15-19"	2178	54315	40.10
	"West Virginia"	"54"	"2013"	"2013"	"20-24 years"	"20-24"	6602	61654	107.08
	"West Virginia"	"54"	"2013"	"2013"	"25-29 years"	"25-29"	5996	51955	115.41
	"West Virginia"	"54"	"2013"	"2013"	"30-34 years"	"30-34"	4215	55774	75.57
	"West Virginia"	"54"	"2013"	"2013"	"35-39 years"	"35-39"	1542	55158	27.96
	"West Virginia"	"54"	"2013"	"2013"	"40-44 years"	"40-44"	259	59795	4.33
	"West Virginia"	"54"	"2013"	"2013"	"45-49 years"	"45-49"	12	Not Available	Not Available
	"West Virginia"	"54"	"2014"	"2014"	"Under 15 years"	"15"	25	Not Available	Not Available
	"West Virginia"	"54"	"2014"	"2014"	"15-19 years"	"15-19"	1972	53922	36.57
	"West Virginia"	"54"	"2014"	"2014"	"20-24 years"	"20-24"	6252	61440	101.76
	"West Virginia"	"54"	"2014"	"2014"	"25-29 years"	"25-29"	5989	52573	113.92
	"West Virginia"	"54"	"2014"	"2014"	"30-34 years"	"30-34"	4040	54782	73.75
	"West Virginia"	"54"	"2014"	"2014"	"35-39 years"	"35-39"	1721	55265	31.14
	"West Virginia"	"54"	"2014"	"2014"	"40-44 years"	"40-44"	270	58759	4.60
	"West Virginia"	"54"	"2014"	"2014"	"45-49 years"	"45-49"	28	Not Available	Not Available
	"West Virginia"	"54"	"2015"	"2015"	"Under 15 years"	"15"	10	Not Available	Not Available
	"West Virginia"	"54"	"2015"	"2015"	"15-19 years"	"15-19"	1719	53893	31.90
	"West Virginia"	"54"	"2015"	"2015"	"20-24 years"	"20-24"	5962	59288	100.56
	"West Virginia"	"54"	"2015"	"2015"	"25-29 years"	"25-29"	6036	54199	111.37
	"West Virginia"	"54"	"2015"	"2015"	"30-34 years"	"30-34"	4047	53213	76.05
	"West Virginia"	"54"	"2015"	"2015"	"35-39 years"	"35-39"	1695	55578	30.50
	"West Virginia"	"54"	"2015"	"2015"	"40-44 years"	"40-44"	327	57297	5.71
	"Wisconsin"	"55"	"2007"	"2007"	"Under 15 years"	"15"	80	Not Available	Not Available
	"Wisconsin"	"55"	"2007"	"2007"	"15-19 years"	"15-19"	6243	200688	31.11
	"Wisconsin"	"55"	"2007"	"2007"	"20-24 years"	"20-24"	16972	193512	87.71
	"Wisconsin"	"55"	"2007"	"2007"	"25-29 years"	"25-29"	22573	171414	131.69
	"Wisconsin"	"55"	"2007"	"2007"	"30-34 years"	"30-34"	17280	165290	104.54
	"Wisconsin"	"55"	"2007"	"2007"	"35-39 years"	"35-39"	7960	182761	43.55
	"Wisconsin"	"55"	"2007"	"2007"	"40-44 years"	"40-44"	1580	205897	7.67
	"Wisconsin"	"55"	"2007"	"2007"	"45-49 years"	"45-49"	91	Not Available	Not Available
	"Wisconsin"	"55"	"2008"	"2008"	"Under 15 years"	"15"	76	Not Available	Not Available
	"Wisconsin"	"55"	"2008"	"2008"	"15-19 years"	"15-19"	6041	199320	30.31
	"Wisconsin"	"55"	"2008"	"2008"	"20-24 years"	"20-24"	16875	191705	88.03
	"Wisconsin"	"55"	"2008"	"2008"	"25-29 years"	"25-29"	22485	176699	127.25
	"Wisconsin"	"55"	"2008"	"2008"	"30-34 years"	"30-34"	17454	166428	104.87
	"Wisconsin"	"55"	"2008"	"2008"	"35-39 years"	"35-39"	7688	178604	43.04
	"Wisconsin"	"55"	"2008"	"2008"	"40-44 years"	"40-44"	1539	198644	7.75
	"Wisconsin"	"55"	"2008"	"2008"	"45-49 years"	"45-49"	101	Not Available	Not Available
	"Wisconsin"	"55"	"2009"	"2009"	"Under 15 years"	"15"	61	Not Available	Not Available
	"Wisconsin"	"55"	"2009"	"2009"	"15-19 years"	"15-19"	5798	197064	29.42
	"Wisconsin"	"55"	"2009"	"2009"	"20-24 years"	"20-24"	15958	190508	83.77
	"Wisconsin"	"55"	"2009"	"2009"	"25-29 years"	"25-29"	22447	180988	124.02
	"Wisconsin"	"55"	"2009"	"2009"	"30-34 years"	"30-34"	17577	168946	104.04
	"Wisconsin"	"55"	"2009"	"2009"	"35-39 years"	"35-39"	7369	174051	42.34
	"Wisconsin"	"55"	"2009"	"2009"	"40-44 years"	"40-44"	1526	192377	7.93
	"Wisconsin"	"55"	"2009"	"2009"	"45-49 years"	"45-49"	101	Not Available	Not Available
	"Wisconsin"	"55"	"2010"	"2010"	"Under 15 years"	"15"	57	Not Available	Not Available
	"Wisconsin"	"55"	"2010"	"2010"	"15-19 years"	"15-19"	5100	194406	26.23
	"Wisconsin"	"55"	"2010"	"2010"	"20-24 years"	"20-24"	14969	189655	78.93
	"Wisconsin"	"55"	"2010"	"2010"	"25-29 years"	"25-29"	21565	182998	117.84
	"Wisconsin"	"55"	"2010"	"2010"	"30-34 years"	"30-34"	18032	171227	105.31
	"Wisconsin"	"55"	"2010"	"2010"	"35-39 years"	"35-39"	7189	170709	42.11
	"Wisconsin"	"55"	"2010"	"2010"	"40-44 years"	"40-44"	1477	188600	7.83
	"Wisconsin"	"55"	"2010"	"2010"	"45-49 years"	"45-49"	98	Not Available	Not Available
	"Wisconsin"	"55"	"2011"	"2011"	"Under 15 years"	"15"	57	Not Available	Not Available
	"Wisconsin"	"55"	"2011"	"2011"	"15-19 years"	"15-19"	4504	194015	23.21
	"Wisconsin"	"55"	"2011"	"2011"	"20-24 years"	"20-24"	14412	189860	75.91
	"Wisconsin"	"55"	"2011"	"2011"	"25-29 years"	"25-29"	21696	182681	118.76
	"Wisconsin"	"55"	"2011"	"2011"	"30-34 years"	"30-34"	18465	176529	104.60
	"Wisconsin"	"55"	"2011"	"2011"	"35-39 years"	"35-39"	7119	164053	43.39
	"Wisconsin"	"55"	"2011"	"2011"	"40-44 years"	"40-44"	1483	186445	7.95
	"Wisconsin"	"55"	"2011"	"2011"	"45-49 years"	"45-49"	72	Not Available	Not Available
	"Wisconsin"	"55"	"2012"	"2012"	"Under 15 years"	"15"	41	Not Available	Not Available
	"Wisconsin"	"55"	"2012"	"2012"	"15-19 years"	"15-19"	4159	190295	21.86
	"Wisconsin"	"55"	"2012"	"2012"	"20-24 years"	"20-24"	14121	191920	73.58
	"Wisconsin"	"55"	"2012"	"2012"	"25-29 years"	"25-29"	21331	180550	118.14
	"Wisconsin"	"55"	"2012"	"2012"	"30-34 years"	"30-34"	18757	180130	104.13
	"Wisconsin"	"55"	"2012"	"2012"	"35-39 years"	"35-39"	7289	163234	44.65
	"Wisconsin"	"55"	"2012"	"2012"	"40-44 years"	"40-44"	1492	182305	8.18
	"Wisconsin"	"55"	"2012"	"2012"	"45-49 years"	"45-49"	99	Not Available	Not Available
	"Wisconsin"	"55"	"2013"	"2013"	"Under 15 years"	"15"	39	Not Available	Not Available
	"Wisconsin"	"55"	"2013"	"2013"	"15-19 years"	"15-19"	3692	188096	19.63
	"Wisconsin"	"55"	"2013"	"2013"	"20-24 years"	"20-24"	13684	196273	69.72
	"Wisconsin"	"55"	"2013"	"2013"	"25-29 years"	"25-29"	20924	176767	118.37
	"Wisconsin"	"55"	"2013"	"2013"	"30-34 years"	"30-34"	19311	182904	105.58
	"Wisconsin"	"55"	"2013"	"2013"	"35-39 years"	"35-39"	7496	165028	45.42
	"Wisconsin"	"55"	"2013"	"2013"	"40-44 years"	"40-44"	1399	177821	7.87
	"Wisconsin"	"55"	"2013"	"2013"	"45-49 years"	"45-49"	100	Not Available	Not Available
	"Wisconsin"	"55"	"2014"	"2014"	"Under 15 years"	"15"	36	Not Available	Not Available
	"Wisconsin"	"55"	"2014"	"2014"	"15-19 years"	"15-19"	3378	187299	18.04
	"Wisconsin"	"55"	"2014"	"2014"	"20-24 years"	"20-24"	13435	199999	67.18
	"Wisconsin"	"55"	"2014"	"2014"	"25-29 years"	"25-29"	21073	174564	120.72
	"Wisconsin"	"55"	"2014"	"2014"	"30-34 years"	"30-34"	19901	184375	107.94
	"Wisconsin"	"55"	"2014"	"2014"	"35-39 years"	"35-39"	7830	167853	46.65
	"Wisconsin"	"55"	"2014"	"2014"	"40-44 years"	"40-44"	1425	173183	8.23
	"Wisconsin"	"55"	"2014"	"2014"	"45-49 years"	"45-49"	79	Not Available	Not Available
	"Wisconsin"	"55"	"2015"	"2015"	"Under 15 years"	"15"	35	Not Available	Not Available
	"Wisconsin"	"55"	"2015"	"2015"	"15-19 years"	"15-19"	3040	187140	16.24
	"Wisconsin"	"55"	"2015"	"2015"	"20-24 years"	"20-24"	12865	201031	64.00
	"Wisconsin"	"55"	"2015"	"2015"	"25-29 years"	"25-29"	21139	172921	122.25
	"Wisconsin"	"55"	"2015"	"2015"	"30-34 years"	"30-34"	20203	183835	109.90
	"Wisconsin"	"55"	"2015"	"2015"	"35-39 years"	"35-39"	8227	172451	47.71
	"Wisconsin"	"55"	"2015"	"2015"	"40-44 years"	"40-44"	1436	168018	8.55
	"Wisconsin"	"55"	"2015"	"2015"	"45-49 years"	"45-49"	92	Not Available	Not Available
	"Wyoming"	"56"	"2007"	"2007"	"15-19 years"	"15-19"	921	18468	49.87
	"Wyoming"	"56"	"2007"	"2007"	"20-24 years"	"20-24"	2525	19377	130.31
	"Wyoming"	"56"	"2007"	"2007"	"25-29 years"	"25-29"	2410	17760	135.70
	"Wyoming"	"56"	"2007"	"2007"	"30-34 years"	"30-34"	1337	15120	88.43
	"Wyoming"	"56"	"2007"	"2007"	"35-39 years"	"35-39"	576	15691	36.71
	"Wyoming"	"56"	"2007"	"2007"	"40-44 years"	"40-44"	113	16780	6.73
	"Wyoming"	"56"	"2008"	"2008"	"15-19 years"	"15-19"	879	18513	47.48
	"Wyoming"	"56"	"2008"	"2008"	"20-24 years"	"20-24"	2525	19163	131.76
	"Wyoming"	"56"	"2008"	"2008"	"25-29 years"	"25-29"	2521	18690	134.88
	"Wyoming"	"56"	"2008"	"2008"	"30-34 years"	"30-34"	1399	15710	89.05
	"Wyoming"	"56"	"2008"	"2008"	"35-39 years"	"35-39"	589	15978	36.86
	"Wyoming"	"56"	"2008"	"2008"	"40-44 years"	"40-44"	119	16377	7.27
	"Wyoming"	"56"	"2009"	"2009"	"15-19 years"	"15-19"	814	18773	43.36
	"Wyoming"	"56"	"2009"	"2009"	"20-24 years"	"20-24"	2315	19254	120.23
	"Wyoming"	"56"	"2009"	"2009"	"25-29 years"	"25-29"	2537	19424	130.61
	"Wyoming"	"56"	"2009"	"2009"	"30-34 years"	"30-34"	1520	16774	90.62
	"Wyoming"	"56"	"2009"	"2009"	"35-39 years"	"35-39"	557	16133	34.53
	"Wyoming"	"56"	"2009"	"2009"	"40-44 years"	"40-44"	129	16048	8.04
	"Wyoming"	"56"	"2010"	"2010"	"15-19 years"	"15-19"	723	18516	39.05
	"Wyoming"	"56"	"2010"	"2010"	"20-24 years"	"20-24"	2229	19003	117.30
	"Wyoming"	"56"	"2010"	"2010"	"25-29 years"	"25-29"	2425	19524	124.21
	"Wyoming"	"56"	"2010"	"2010"	"30-34 years"	"30-34"	1479	17454	84.74
	"Wyoming"	"56"	"2010"	"2010"	"35-39 years"	"35-39"	569	16159	35.21
	"Wyoming"	"56"	"2010"	"2010"	"40-44 years"	"40-44"	120	15956	7.52
	"Wyoming"	"56"	"2011"	"2011"	"15-19 years"	"15-19"	625	17779	35.15
	"Wyoming"	"56"	"2011"	"2011"	"20-24 years"	"20-24"	2113	19779	106.83
	"Wyoming"	"56"	"2011"	"2011"	"25-29 years"	"25-29"	2411	19414	124.19
	"Wyoming"	"56"	"2011"	"2011"	"30-34 years"	"30-34"	1581	18199	86.87
	"Wyoming"	"56"	"2011"	"2011"	"35-39 years"	"35-39"	555	15822	35.08
	"Wyoming"	"56"	"2011"	"2011"	"40-44 years"	"40-44"	105	16098	6.52
	"Wyoming"	"56"	"2012"	"2012"	"15-19 years"	"15-19"	622	17934	34.68
	"Wyoming"	"56"	"2012"	"2012"	"20-24 years"	"20-24"	2047	20061	102.04
